run_name,tcnr,seed,cvr_rmse,cvr_mae,cvr_bias,cvr_pcc,delay_rmse,delay_mae,delay_bias,delay_pcc
synthetic_glm_tcnr_1.0_seed_42,1.0,42,0.15973571005597645,0.11508688452512773,0.03466259635043569,0.9222704621858427,1.6538872217148968,1.2131201176284407,0.2290741370554249,0.7698473660293857
synthetic_glm_tcnr_1.0_seed_42,1.0,42,0.15973571005597645,0.11508688452512773,0.03466259635043569,0.9222704621858427,1.6538872217148968,1.2131201176284407,0.2290741370554249,0.7698473660293857
synthetic_glm_tcnr_1.0_seed_42,1.0,42,0.15973571005597645,0.11508688452512773,0.03466259635043569,0.9222704621858427,1.6538872217148968,1.2131201176284407,0.2290741370554249,0.7698473660293857
synthetic_glm_tcnr_1.0_seed_42,1.0,42,0.15973571005597645,0.11508688452512773,0.03466259635043569,0.9222704621858427,1.6538872217148968,1.2131201176284407,0.2290741370554249,0.7698473660293857
synthetic_glm_tcnr_1.0_seed_43,1.0,43,0.14671596039714033,0.10506936253198078,0.007802563721188158,0.937601108602884,2.058384977250054,1.451607865647715,-0.08497424428114744,0.5573564715143045
synthetic_glm_tcnr_1.0_seed_43,1.0,43,0.14671596039714033,0.10506936253198078,0.007802563721188158,0.937601108602884,2.058384977250054,1.451607865647715,-0.08497424428114744,0.5573564715143045
synthetic_glm_tcnr_1.0_seed_43,1.0,43,0.14671596039714033,0.10506936253198078,0.007802563721188158,0.937601108602884,2.058384977250054,1.451607865647715,-0.08497424428114744,0.5573564715143045
synthetic_glm_tcnr_1.0_seed_43,1.0,43,0.14671596039714033,0.10506936253198078,0.007802563721188158,0.937601108602884,2.058384977250054,1.451607865647715,-0.08497424428114744,0.5573564715143045
synthetic_glm_tcnr_1.0_seed_44,1.0,44,0.16121257742190465,0.12383965667899341,-0.004812303977126893,0.9108627911187862,1.7601741039630878,1.2708568872531993,-0.07229919521453278,0.6909212310877133
synthetic_glm_tcnr_1.0_seed_44,1.0,44,0.16121257742190465,0.12383965667899341,-0.004812303977126893,0.9108627911187862,1.7601741039630878,1.2708568872531993,-0.07229919521453278,0.6909212310877133
synthetic_glm_tcnr_1.0_seed_44,1.0,44,0.16121257742190465,0.12383965667899341,-0.004812303977126893,0.9108627911187862,1.7601741039630878,1.2708568872531993,-0.07229919521453278,0.6909212310877133
synthetic_glm_tcnr_1.0_seed_44,1.0,44,0.16121257742190465,0.12383965667899341,-0.004812303977126893,0.9108627911187862,1.7601741039630878,1.2708568872531993,-0.07229919521453278,0.6909212310877133
synthetic_glm_tcnr_2.0_seed_42,2.0,42,0.07897912030020822,0.05638250225753551,0.014165515037008658,0.97847669690142,0.8284309352096102,0.61074046744591,0.14574080372209156,0.9344650979040356
synthetic_glm_tcnr_2.0_seed_42,2.0,42,0.07897912030020822,0.05638250225753551,0.014165515037008658,0.97847669690142,0.8284309352096102,0.61074046744591,0.14574080372209156,0.9344650979040356
synthetic_glm_tcnr_2.0_seed_42,2.0,42,0.07897912030020822,0.05638250225753551,0.014165515037008658,0.97847669690142,0.8284309352096102,0.61074046744591,0.14574080372209156,0.9344650979040356
synthetic_glm_tcnr_2.0_seed_42,2.0,42,0.07897912030020822,0.05638250225753551,0.014165515037008658,0.97847669690142,0.8284309352096102,0.61074046744591,0.14574080372209156,0.9344650979040356
synthetic_glm_tcnr_2.0_seed_43,2.0,43,0.07320570613221783,0.05234081069588402,6.427035687719314e-05,0.9823264287285046,0.7072982986071485,0.5492016305586288,-0.05164091094781411,0.9466301011750138
synthetic_glm_tcnr_2.0_seed_43,2.0,43,0.07320570613221783,0.05234081069588402,6.427035687719314e-05,0.9823264287285046,0.7072982986071485,0.5492016305586288,-0.05164091094781411,0.9466301011750138
synthetic_glm_tcnr_2.0_seed_43,2.0,43,0.07320570613221783,0.05234081069588402,6.427035687719314e-05,0.9823264287285046,0.7072982986071485,0.5492016305586288,-0.05164091094781411,0.9466301011750138
synthetic_glm_tcnr_2.0_seed_43,2.0,43,0.07320570613221783,0.05234081069588402,6.427035687719314e-05,0.9823264287285046,0.7072982986071485,0.5492016305586288,-0.05164091094781411,0.9466301011750138
synthetic_glm_tcnr_2.0_seed_44,2.0,44,0.08207982637228299,0.06221173883610773,-0.006164402953321768,0.9768324132995695,0.9924235021668055,0.7410835785382442,-0.03896586188119944,0.8965236579371146
synthetic_glm_tcnr_2.0_seed_44,2.0,44,0.08207982637228299,0.06221173883610773,-0.006164402953321768,0.9768324132995695,0.9924235021668055,0.7410835785382442,-0.03896586188119944,0.8965236579371146
